,disclosure_year,disclosure_date,transaction_date,owner,asset_description,type_detailed,amount,representative,district,cap_gains_over_200_usd,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,name,name_committee,party,education,assumed_office,born,age,in_office,Agriculture,Appropriations,Armed_Services,Budget,Education_and_Labor,Energy_and_Commerce,Ethics,Financial_Services,Foreign_Affairs,Homeland_Security,House_Administration,Judiciary,Natural_Resources,Oversight_and_Reform,Rules,Science_Space_and_Technology,Small_Business,Transportation_and_Infrastructure,Veterans_Affairs,Ways_and_Means
4752,2020,04/16/2020,2020-03-18,--,Atlassian Corporation Plc - Class A Ordinary Shares,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,TEAM,,Purchase,1,30908960810.0,-0.003851511923297579,0.004707893749218206,-0.008559405672515785,0.14037531754486587,0.03230057128560104,0.10807474625926483,0.25075801032532974,0.17724865518535515,0.07350935513997459,-0.018893712815565178,-0.051830823307066676,0.0329371104915015,-0.06519067452050498,-0.12522160371783553,0.06003092919733055,-0.20975262271726458,-0.29053654264886875,0.08078391993160416,,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4753,2020,10/16/2020,2020-10-09,--,Atlassian Corporation Plc - Class A Ordinary Shares,sale_full,"$1,001 - $15,000",John Curtis,UT03,False,TEAM,,Sale,1,30908960810.0,0.023032485640810285,-0.016418713134107588,0.03945119877491787,-0.043248627445379606,-0.0019211246056374254,-0.04132750283974218,0.06633145253550654,-0.019671395662514746,0.08600284819802129,-0.05334256806865145,-0.008790685934612519,-0.044551882134038934,-0.07608648065839496,-0.03843282244866253,-0.03765365820973243,-0.16035484623913154,-0.02299821121754886,-0.13735663502158268,,John Curtis,John Curtis,Republican,Brigham Young University; BS,2017,1960-05-10,60,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,2020,12/09/2020,2020-11-06,joint,Atlassian Corporation Plc - Class A Ordinary Shares,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,True,TEAM,,Sale,1,30908960810.0,0.05378943656218771,-0.011699872344305584,0.0654893089064933,0.027046020135534365,-0.021573242454636654,0.04861926259017102,-0.1279644831953013,-0.0465544360353789,-0.0814100471599224,0.009050552075076101,0.00028771240154390476,0.008762839673532197,-0.03423437010750452,-0.0732363698638514,0.03900199975634688,-0.026626607264121915,-0.026317097778882692,-0.0003095094852392233,,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4755,2020,12/09/2020,2020-11-16,joint,Atlassian Corporation Plc - Class A Ordinary Shares,sale_full,"$1,001 - $15,000",Josh Gottheimer,NJ05,True,TEAM,,Sale,1,30908960810.0,-0.03726374763729834,0.004791957892531062,-0.0420557055298294,-0.11395539354188777,0.013598352316434581,-0.12755374585832235,-0.309247265425564,-0.02635025407302649,-0.28289701135253753,0.017425577355794086,-0.011648048198819927,0.029073625554614013,-0.010345616467576813,-0.021520912547528415,0.011175296079951602,0.007673117716380795,-0.04121618905992519,0.048889306776305985,,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4756,2020,11/09/2020,2020-10-13,joint,Bio-Techne Corp,sale_partial,"$1,001 - $15,000",Greg Gianforte,MT00,True,TECH,,Sale,1,12260287560.0,0.002633689540533002,0.006623138843883547,-0.003989449303350545,0.018881223343023446,0.019593215126725183,-0.0007119917837017375,-0.12593668395046675,-0.007141372407764468,-0.11879531154270229,-0.0038727190037715076,0.0063069078891522246,-0.010179626892923732,-0.05226585737148204,-0.044921822698939184,-0.007344034672542854,-0.10596918974358971,-0.051170767771036685,-0.054798421972553024,0.146,Greg Gianforte,Greg Gianforte,Republican,"Stevens Institute of Technology (BS, MS)",2017,1961-04-17,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4757,2020,04/07/2020,2020-03-18,joint,Telefonica SA,purchase,"$1,001 - $15,000",Greg Gianforte,MT00,False,TEF,,Purchase,1,450330720.0,0.05319148936170204,0.004707893749218206,0.04848359561248383,0.010638297872340496,0.03230057128560104,-0.021662273413260547,-0.051063829787234116,0.17724865518535515,-0.22831248497258927,-0.0349075975359342,-0.051830823307066676,0.016923225771132477,-0.03885480572597133,-0.12522160371783553,0.0863667979918642,-0.3078055964653903,-0.29053654264886875,-0.01726905381652155,,Greg Gianforte,Greg Gianforte,Republican,"Stevens Institute of Technology (BS, MS)",2017,1961-04-17,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4758,2020,12/02/2020,2020-11-13,joint,Telefonica SA,sale_partial,"$1,001 - $15,000",Greg Gianforte,MT00,False,TEF,,Sale,1,450330720.0,-0.03217821782178221,-0.011648048198820149,-0.020530169622962058,-0.007425742574257432,0.007701211943712316,-0.015126954517969748,-0.04207920792079212,-0.03236126800831207,-0.009717939912480045,-0.025380710659898442,-0.013610365817456005,-0.011770344842442437,-0.20238095238095233,-0.021573242454636654,-0.18080770992631567,-0.10684931506849304,-0.027655238242654034,-0.07919407682583901,,Greg Gianforte,Greg Gianforte,Republican,"Stevens Institute of Technology (BS, MS)",2017,1961-04-17,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4759,2020,03/12/2020,2020-02-10,,TE Connectivity ltd. New Switzerland Registered Shares,sale_partial,"$1,001 - $15,000",Dean Phillips,MN03,False,TEL,,Sale,1,40043055010.0,-0.0028976175144881378,-0.0016884988171557147,-0.001209118697332423,0.012878300064391501,-0.0054294484933279374,0.01830774855771944,0.27452242970594565,0.2599721367863035,0.01455029291964216,0.0004290924694271281,-0.007326359568592178,0.007755452038019306,0.008723404255319034,-0.03175516787116961,0.04047857212648864,0.045971127265281075,-0.030445274434761194,0.07641640170004227,,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4760,2020,05/07/2020,2020-04-22,,TE Connectivity ltd. New Switzerland Registered Shares,sale_partial,"$1,001 - $15,000",Dean Phillips,MN03,False,TEL,,Sale,1,40043055010.0,-0.012931034482758674,0.000539418642451106,-0.01347045312520978,-0.1649821640903686,-0.05008377064348002,-0.11489839344688857,-0.13302615933412598,-0.055778031014785734,-0.07724812831934025,-0.04229279628195215,-0.02293024819481393,-0.01936254808713822,-0.028588900779697335,-0.005730484019314641,-0.022858416760382694,-0.21094312455003594,-0.21449334467139858,0.003550220121362635,,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4761,2020,05/07/2020,2020-04-24,,TE Connectivity ltd. New Switzerland Registered Shares,sale_full,"$1,001 - $15,000",Dean Phillips,MN03,False,TEL,,Sale,1,40043055010.0,-0.047327156094084,-0.014714073196697708,-0.03261308289738629,-0.006129722024233786,0.0021256794771462584,-0.008255401501380044,-0.18631503920171055,-0.07028842967631865,-0.1160266095253919,-0.02934702861335281,-0.01391807849024218,-0.01542895012311063,-0.04018386714116251,0.013156796170544438,-0.05334066331170695,-0.1583553500660504,-0.1591162613950714,0.0007609113290210079,,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4762,2020,11/05/2020,2020-11-03,,TE Connectivity Ltd. New Switzerland Registered Shares,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,TEL,,Purchase,1,40043055010.0,-0.004224798585183764,0.022047038430944355,-0.02627183701612812,0.05010807624287672,0.052348359828562785,-0.0022402835856860648,0.17567302023973275,0.0979353904237259,0.07773762981600685,0.022914572864321636,0.017799313644932147,0.00511525921938949,0.0010819317399430872,-0.006346809489541805,0.007428741229484892,0.03477023180154526,0.006187956182580612,0.028582275618964648,,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4763,2020,05/15/2020,2020-05-07,,Teva Pharmaceutical Industries Limited American Depositary Shares,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,False,TEVA,,Sale,1,8888190400.0,0.022510822510822592,-0.016871501011734846,0.03938232352255744,0.05021645021645027,0.009957691092916443,0.04025875912353383,-0.09350649350649354,-0.11314422165841198,0.019637728151918443,-0.10209923664122145,-0.011504623615899323,-0.09059461302532212,-0.07541899441340782,0.010726438060313925,-0.08614543247372175,-0.22093023255813948,-0.08165770663142724,-0.13927252592671224,,Donna Shalala,Donna Shalala,Democratic,"Western College for Women (BA); Syracuse University (MA, PhD)",2019,1941-02-14,79,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4764,2020,12/02/2020,2020-11-13,joint,Teva Pharmaceutical Industries Limited American Depositary Shares,purchase,"$15,001 - $50,000",Greg Gianforte,MT00,False,TEVA,,Purchase,2,8888190400.0,0.01475237091675452,0.011648048198820149,0.0031043227179343713,-0.0010537407797681642,-0.007701211943712316,0.006647471163944152,0.09062170706006323,0.03236126800831207,0.058260439051751156,-0.002103049421661396,0.013610365817456005,-0.0157134152391174,0.040570175438596534,0.021573242454636654,0.01899693298395988,0.021528525296017342,0.027655238242654034,-0.006126712946636692,,Greg Gianforte,Greg Gianforte,Republican,"Stevens Institute of Technology (BS, MS)",2017,1961-04-17,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4766,2020,04/05/2020,2020-02-20,,Truist Financial Corporation,sale_full,"$1,001 - $15,000",Mikie Sherrill,NJ11,False,TFC,,Sale,1,64615295740.0,0.008316760079551622,0.010518108756295885,-0.0022013486767442636,0.1403001265593926,0.11694132923044076,0.023358797328951852,0.5355270294702585,0.336718812532795,0.19880821693746353,-0.012818165171214035,0.0038155427255142094,-0.016633707896728245,-0.015980896399706124,0.001840536181923036,-0.01782143258162916,0.01740984189021122,-0.013097590716057761,0.03050743260626898,0.824,Mikie Sherrill,Mikie Sherrill,Democratic,United States Naval Academy; BS; London School of Economics; MSc; Georgetown University; JD,2019,1972-01-19,48,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4767,2020,04/16/2020,2020-03-18,--,Truist Financial Corporation,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,TFC,,Sale,1,64615295740.0,-0.05826271186440679,-0.004707893749218206,-0.053554818115188585,-0.0829802259887007,-0.03230057128560104,-0.05067965470309965,-0.2051553672316384,-0.17724865518535515,-0.027906712046283255,0.03245644004099746,0.051830823307066676,-0.019374383266069217,0.15864527629233505,0.12522160371783553,0.03342367257449952,0.4845285766290498,0.29053654264886875,0.19399203398018106,0.824,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4768,2020,05/07/2020,2020-04-02,,Truist Financial Corporation,sale_full,"$1,001 - $15,000",Dean Phillips,MN03,False,TFC,,Sale,1,64615295740.0,0.0445926966292135,0.015137124539950086,0.029455572089263415,-0.2679073033707864,-0.10404843879852788,-0.1638588645722585,-0.2377106741573034,-0.13516166053266843,-0.10254901362463498,-0.00035124692658938805,-0.022829386763813186,0.0224781398372238,0.16919486581096843,0.039227092815020015,0.12996777299594842,0.3926210279377266,0.15864512197964287,0.2339759059580837,0.824,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4769,2020,05/13/2020,2020-04-29,,Truist Financial Corporation,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,TFC,,Purchase,1,64615295740.0,-0.04795918367346941,-0.009212419757034462,-0.038746763916434945,-0.12474489795918364,-0.03098815789026066,-0.09375674006892298,-0.029081632653061185,0.0395372017785276,-0.06861883443158878,0.04477611940298498,0.026583874358714787,0.018192245044270194,0.15294117647058836,0.05008377064348002,0.10285740582710834,0.17823865344153877,0.15661802027960214,0.02162063316193663,0.824,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4770,2020,06/15/2020,2020-05-13,,Truist Financial Corporation,purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,TFC,,Purchase,1,64615295740.0,0.013594688586784809,0.01152482269503552,0.0020698658917492896,0.06765728738539378,0.05376241134751769,0.013894876037876092,0.2592475497944988,0.08744326241134748,0.17180428738315134,-0.043254688445251266,-0.017462684487059787,-0.02579200395819148,-0.07811133780238999,-0.009977461189010106,-0.06813387661337988,-0.06806128461991756,0.021136068191611512,-0.08919735281152907,1.475,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4771,2020,06/28/2020,2020-06-10,,Truist Financial Corporation,sale_partial,"$1,001 - $15,000",Lois Frankel,FL21,False,TFC,,Sale,1,64615295740.0,0.09708503974945804,0.058944121574601716,0.03814091817485632,0.029631414117080146,0.02402715868269112,0.005604255434389027,0.14213442543965304,0.010946228065226049,0.131188197374427,0.07094897045658011,0.0053130787794885,0.0656358916770916,-0.038528896672504365,-0.021541082401765,-0.016987814270739365,-0.14541942604856506,-0.08885930780258033,-0.056560118245984725,1.475,Lois Frankel,Lois Frankel,Democratic,Boston University; BA; Georgetown University; JD,2013,1948-05-16,72,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4772,2020,07/14/2020,2020-06-23,,BB&T Corporation,purchase,"$1,001 - $15,000",David P. Roe,TN01,False,TFC,,Purchase,1,64615295740.0,-0.05944055944055948,-0.025855158736495243,-0.03358540070406424,-0.06218781218781222,-0.009900073132798282,-0.05228773905501394,-0.05744255744255733,0.026934586065168187,-0.08437714350772552,0.012901593726283744,0.004307441642665166,0.008594152083618578,-0.02507913318724131,0.0020961744017102824,-0.02717530758895159,0.19629518972213922,0.06199063255678272,0.1343045571653565,1.475,Phil Roe,Phil Roe,Republican,Austin Peay State University (BS); University of Tennessee (MD),2009,1945-07-21,75,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4773,2020,08/09/2020,2020-07-30,,Truist Financial Corporation,purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,TFC,,Purchase,1,64615295740.0,0.005907626208378147,0.007670459796317086,-0.001762833587938939,0.008324382384532703,0.03171072816999465,-0.02338634578546195,0.04215896885069825,0.0782725754877982,-0.03611360663709995,-0.028690662493479513,-0.0037502608610255894,-0.024940401632453923,-0.017414248021108136,0.0032636309130131824,-0.02067787893412132,0.013609145345672369,0.06320498879878422,-0.049595843453111854,1.475,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4774,2020,08/27/2020,2020-08-07,self,Truist Financial Corporation,sale_full,"$1,001 - $15,000",Joe Courtney,CT02,False,TFC,,Sale,1,64615295740.0,-0.009216589861751112,-0.0027422358024395965,-0.006474354059311516,-0.01126472094214015,-0.00643634670931692,-0.004828374232823229,0.03149001536098317,-0.0142273996801221,0.04571741504110527,-0.04021304926764335,-0.0006329945419150107,-0.03958005472572834,-0.04271222637479988,-0.024505368191934274,-0.018206858182865604,-0.10588901472253687,-0.05720613008448128,-0.04868288463805559,1.218,Joe Courtney,Joe Courtney,Democratic,Tufts University; BA; University of Connecticut; JD,2007,1953-04-06,67,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,2020,06/15/2020,2020-04-28,joint,Teleflex Incorporated,sale_partial,"$1,001 - $15,000",Susie Lee,NV03,False,TFX,,Sale,1,19165580660.0,-0.037793547412159345,-0.026583874358714787,-0.011209673053444558,-0.0014106739180848038,-0.0017636437928469917,0.0003529698747621879,-0.06638845817699046,-0.06318384851522141,-0.0032046096617690534,0.028022167162424783,0.005242350129234907,0.022779817033189875,-0.03630266373373958,-0.04634650802467344,0.010043844290933857,-0.17338529512691125,-0.08871246772899566,-0.0846728273979156,0.196,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776,2020,06/15/2020,2020-05-19,joint,Teleflex Incorporated,sale_partial,"$1,001 - $15,000",Susie Lee,NV03,False,TFX,,Sale,1,19165580660.0,-0.019152322266811073,-0.01665104312780974,-0.0025012791390013334,-0.005728367010801927,-0.038724708683722575,0.03299634167292065,-0.06578915277850883,-0.05980280128911297,-0.005986351489395858,0.021043390196085476,0.010484408800538803,0.010558981395546674,-0.015930340771526996,-0.018403411704040362,0.002473070932513366,0.002971039661100683,-0.01683040187019924,0.019801441531299924,0.262,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780,2020,07/21/2020,2020-03-31,--,TEGNA Inc,sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,False,TGNA,,Sale,1,3058425900.0,0.023020257826887658,0.04414239782712159,-0.021122140000233935,-0.012891344383057168,-0.028948498601325534,0.016057154218268366,0.029465930018416242,-0.09522593525472112,0.12469186527313736,-0.016853932584269593,0.0160127919593398,-0.032866724543609394,0.14150197628458516,-0.05608561166659176,0.19758758795117692,0.24162011173184372,0.12511932083595667,0.11650079089588705,0.58,Donna Shalala,Donna Shalala,Democratic,"Western College for Women (BA); Syracuse University (MA, PhD)",2019,1941-02-14,79,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4781,2020,05/15/2020,2020-05-07,,TEGNA Inc,sale_full,"$15,001 - $50,000",Donna Shalala,FL27,True,TGNA,,Sale,2,3058425900.0,0.009157509157509125,-0.016871501011734846,0.02602901016924397,0.04853479853479847,0.009957691092916443,0.03857710744188203,-0.13003663003663002,-0.11314422165841198,-0.016892408378218038,-0.015813953488372112,-0.011504623615899323,-0.004309329872472789,-0.018656716417910335,0.010726438060313925,-0.02938315447822426,-0.022471910112359605,-0.08165770663142724,0.059185796519067635,0.922,Donna Shalala,Donna Shalala,Democratic,"Western College for Women (BA); Syracuse University (MA, PhD)",2019,1941-02-14,79,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4782,2020,02/22/2020,2020-01-13,joint,Target Corporation,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TGT,,Purchase,1,88401457690.0,0.011221441834180945,-0.0015145386587512855,0.01273598049293223,-0.07935739081294901,0.009932697308196348,-0.08929008812114536,-0.04512795672882863,0.02609690006173726,-0.0712248567905659,-0.006894892968812738,0.006976281256220629,-0.013871174225033367,0.002346658035280891,0.012891679091144193,-0.010545021055863302,-0.015106941241949556,0.049675660490595464,-0.06478260173254502,0.236,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4783,2020,02/22/2020,2020-01-24,joint,Target Corporation,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TGT,,Purchase,1,88401457690.0,0.012771168649405196,-0.015730684849202037,0.028501853498607232,-0.031315605318404494,-0.02122610735342756,-0.010089497964976935,-0.032015395381385536,-0.05434126239959702,0.022325867018211487,-0.010473470094347737,-0.00904214052454655,-0.0014313295698011874,-0.01719394773039884,-0.006433892806642527,-0.010760054923756313,-0.11482765116745275,0.023050272877977784,-0.13787792404543053,0.236,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4784,2020,03/07/2020,2020-02-10,--,Target Corporation,purchase,"$15,001 - $50,000",Cheri Bustos,IL17,False,TGT,,Purchase,2,88401457690.0,-0.0024790562489315215,0.0016884988171557147,-0.004167555066087236,0.007266199350316249,0.0054294484933279374,0.0018367508569883118,-0.20824072491024104,-0.2599721367863035,0.05173141187606245,0.011850185970071925,0.007326359568592178,0.004523826401479747,0.03972980179539598,0.03175516787116961,0.00797463392422637,-0.05202593192868732,0.030445274434761194,-0.08247120636344851,0.236,Cheri Bustos,Cheri Bustos,Democratic,"University of Maryland, College Park; BA; University of Illinois, Springfield; MA",2013,1961-10-17,59,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,2020,02/22/2020,2020-02-14,joint,Target Corporation,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TGT,,Purchase,1,88401457690.0,0.010288947955071626,-0.0029199801192842934,0.013208928074355919,-0.024436251393294972,-0.04563985136798254,0.02120359997468757,-0.11840864271628226,-0.29053654264886863,0.17212789993258637,-0.013949949272911821,0.0018435419717006685,-0.01579349124461249,0.008822766196695753,0.015761589801995823,-0.006938823605300071,-0.06889669487466077,0.029547842772946753,-0.09844453764760752,0.236,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4786,2020,03/07/2020,2020-02-25,--,Target Corporation,sale_full,"$15,001 - $50,000",Cheri Bustos,IL17,False,TGT,,Sale,2,88401457690.0,0.009488005728607307,0.003778518705585654,0.005709487023021653,0.05263157894736836,0.03990780670095684,0.012723772246411524,0.1400823487289653,0.15924122741120317,-0.019158878682237868,0.018105115134469996,0.030280015747592093,-0.012174900613122097,0.05185436646015451,0.07182764687905185,-0.019973280418897343,0.032978447156582824,0.05933773161651945,-0.026359284459936627,0.236,Cheri Bustos,Cheri Bustos,Democratic,"University of Maryland, College Park; BA; University of Illinois, Springfield; MA",2013,1961-10-17,59,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,2020,04/13/2020,2020-03-10,--,Target Corporation,purchase,"$1,001 - $15,000",Robert J. Wittman,VA01,False,TGT,,Purchase,1,88401457690.0,-0.02538539647373761,-0.048868410917935035,0.023483014444197425,-0.04338595033693349,-0.12248848981517779,0.0791025394782443,-0.03812424997692232,-0.03206197978648473,-0.006062270190437591,0.041334230510429615,0.04939633578003022,-0.008062105269600606,0.02352607709750565,-0.04033469069744977,0.06386076779495542,-0.059145388223032946,-0.13854766302625998,0.07940227480322704,0.232,Rob Wittman,Rob Wittman,Republican,Virginia Tech; BS; University of North Carolina at Chapel Hill; MPH; Virginia Commonwealth University; PhD,2007,1959-02-03,61,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4788,2020,04/29/2020,2020-03-25,,Brown Advisory- Target Corp.,purchase,"$1,001 - $15,000",Francis Rooney,FL19,False,TGT,,Purchase,1,88401457690.0,0.055250439367311,0.06241416083633622,-0.007163721469025219,0.04646309314586983,-0.0020439819677163795,0.04850707511358621,0.2069420035149383,0.16275913328701397,0.04418287022792433,-0.09466984884645968,0.011535019797084933,-0.10620486864354461,-0.11456914997082268,0.03230057128560104,-0.14686972125642372,-0.1998593777465283,-0.2325962757564578,0.032736898009929516,0.232,Francis Rooney,Francis Rooney,Republican,"Georgetown University (BA, JD)",2017,1953-12-04,67,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4789,2020,05/09/2020,2020-04-28,joint,Target Corporation,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TGT,,Sale,1,88401457690.0,-0.0008928571428570287,-0.026583874358714787,0.02569101721585776,0.002142857142857113,-0.0017636437928469917,0.003906500935704105,-0.09223214285714287,-0.06318384851522141,-0.029048294341921466,-0.019293775027302562,0.005242350129234907,-0.02453612515653747,-0.04770813844714672,-0.04634650802467344,-0.0013616304224732811,-0.1658165920682837,-0.08871246772899566,-0.07710412433928804,0.232,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4790,2020,05/31/2020,2020-05-01,joint,Target Corporation,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TGT,,Sale,1,88401457690.0,-0.032153746650651405,-0.004249817183674676,-0.02790392946697673,-0.07022082601866386,-0.03500535201415911,-0.035215474004504754,-0.1247343620068373,-0.1032108552271338,-0.021523506779703494,0.013759795881173598,0.028059043479156554,-0.014299247597982956,-0.003802634019662632,0.0021256794771461474,-0.005928313496808779,-0.16413896956007323,-0.09522593525472112,-0.06891303430535212,0.232,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4791,2020,05/31/2020,2020-05-07,joint,Target Corporation,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TGT,,Sale,1,88401457690.0,-0.02178899082568808,-0.016871501011734846,-0.004917489813953235,-0.05804516584333097,0.009957691092916443,-0.06800285693624741,-0.06492589978828511,-0.11314422165841198,0.04821832187012687,0.0019369607325232518,-0.011504623615899323,0.013441584348422575,-0.03298706032440313,0.010726438060313925,-0.04371349838471705,-0.16254743103271463,-0.08165770663142724,-0.08088972440128739,0.232,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4792,2020,10/12/2020,2020-06-18,,Target Corporation,purchase,"$1,001 - $15,000",John A. Yarmuth,KY03,False,TGT,,Purchase,1,88401457690.0,0.027791986359761323,-0.005649463621948292,0.033441449981709614,0.021398124467178148,-0.010136935294381977,0.031535059761560125,0.024722932651321416,0.04556805998703184,-0.020845127335710423,-0.008201572672698054,0.000594188515139038,-0.008795761187837092,-0.006016439284806552,0.0377202624829287,-0.04373670176773525,-0.06309904153354629,0.0546496000216663,-0.11774864155521259,0.224,John Yarmuth,John Yarmuth,Democratic,Yale University; BA; Georgetown University,2007,1947-11-04,73,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
